entry_time,exit_time,entry_price,exit_price,pnl_gross,pnl_net
2025-02-06 17:54:00,2025-02-06 18:30:00,96856.68,95968.5,-0.009170043821448278,-0.009970043821448279
2025-02-06 17:57:00,2025-02-06 18:33:00,96715.35,96258.65,-0.00472210460904098,-0.005522104609040981
2025-02-06 18:00:00,2025-02-06 18:36:00,96686.51,96392.99,-0.0030357906185670526,-0.0038357906185670526
2025-02-06 18:03:00,2025-02-06 18:39:00,96800.21,96251.83,-0.005665070354702791,-0.006465070354702791
2025-02-06 18:06:00,2025-02-06 18:42:00,96615.9,96412.24,-0.0021079346153168262,-0.002907934615316826
2025-02-06 18:09:00,2025-02-06 18:45:00,96335.32,96400.01,0.0006715086429358181,-0.00012849135706418193
2025-02-06 18:12:00,2025-02-06 18:48:00,96298.79,96425.46,0.0013153851673527032,0.0005153851673527031
2025-02-06 18:15:00,2025-02-06 18:51:00,96361.61,96383.35,0.00022560851774897948,-0.0005743914822510205
2025-02-06 18:18:00,2025-02-06 18:54:00,96267.06,96278.01,0.00011374607264413279,-0.0006862539273558673
2025-02-06 18:21:00,2025-02-06 18:57:00,96312.97,96316.84,4.0181504110976365e-05,-0.0007598184958890236
2025-02-06 18:24:00,2025-02-06 19:00:00,96215.61,96010.01,-0.0021368673960494126,-0.0029368673960494126
2025-02-06 18:27:00,2025-02-06 19:03:00,96170.19,96181.98,0.0001225951617647173,-0.0006774048382352828
2025-02-06 15:30:00,2025-02-06 16:06:00,97258.0,97282.8,0.00025499187727490705,-0.0005450081227250929
2025-02-06 15:33:00,2025-02-06 16:09:00,97361.45,97423.13,0.0006335156265648012,-0.00016648437343519883
2025-02-06 15:36:00,2025-02-06 16:12:00,97372.06,97533.46,0.0016575596736888255,0.0008575596736888255
2025-02-06 15:39:00,2025-02-06 16:15:00,97210.73,97259.15,0.0004980931631724014,-0.00030190683682759865
2025-02-06 15:42:00,2025-02-06 16:18:00,97178.54,97028.29,-0.0015461232490218521,-0.002346123249021852
2025-02-06 15:45:00,2025-02-06 16:21:00,96989.39,96945.65,-0.0004509771635846482,-0.0012509771635846483
2025-02-06 15:48:00,2025-02-06 16:24:00,97083.99,96950.01,-0.001380042167611884,-0.002180042167611884
2025-02-06 15:51:00,2025-02-06 16:27:00,97000.2,97044.36,0.0004552567932849983,-0.0003447432067150017
2025-02-06 15:54:00,2025-02-06 16:30:00,97123.13,96743.11,-0.003912765167267612,-0.004712765167267613
2025-02-06 16:15:00,2025-02-06 16:51:00,97259.15,96550.0,-0.007291344824625696,-0.008091344824625696
2025-02-06 16:18:00,2025-02-06 16:54:00,97028.29,96562.41,-0.004801486246949113,-0.005601486246949113
2025-02-06 16:21:00,2025-02-06 16:57:00,96945.65,96586.96,-0.0036999081444086227,-0.004499908144408623
2025-02-06 16:24:00,2025-02-06 17:00:00,96950.01,96594.56,-0.0036663224686619127,-0.004466322468661913
2025-02-06 16:30:00,2025-02-06 17:06:00,96743.11,96825.46,0.0008512234101219799,5.122341012197987e-05
2025-02-06 16:33:00,2025-02-06 17:09:00,96756.29,96515.96,-0.002483869524141399,-0.003283869524141399
2025-02-06 16:36:00,2025-02-06 17:12:00,96765.37,96505.42,-0.0026863949365356337,-0.0034863949365356336
2025-02-06 16:39:00,2025-02-06 17:15:00,96702.78,96530.42,-0.0017823686144286708,-0.002582368614428671
2025-02-06 16:42:00,2025-02-06 17:18:00,96586.01,96502.87,-0.0008607871885379614,-0.0016607871885379614
2025-02-06 16:45:00,2025-02-06 17:21:00,96677.67,96596.0,-0.000844765911300906,-0.0016447659113009061
2025-02-06 16:48:00,2025-02-06 17:24:00,96639.98,96681.88,0.0004335679705232631,-0.00036643202947673695
2025-02-06 16:51:00,2025-02-06 17:27:00,96550.0,96814.45,0.0027389953392024558,0.0019389953392024558
2025-02-06 16:54:00,2025-02-06 17:30:00,96562.41,96692.0,0.001342033613286956,0.000542033613286956
2025-02-06 16:57:00,2025-02-06 17:33:00,96586.96,96798.72,0.0021924284603221256,0.0013924284603221257
2025-02-06 17:00:00,2025-02-06 17:36:00,96594.56,97184.74,0.0061098678848996,0.0053098678848996
2025-02-06 17:03:00,2025-02-06 17:39:00,96751.4,96932.91,0.001876045204513933,0.001076045204513933
2025-02-06 17:06:00,2025-02-06 17:42:00,96825.46,96854.5,0.0002999211157891075,-0.0005000788842108926
2025-02-06 17:09:00,2025-02-06 17:45:00,96515.96,96767.98,0.0026111743591421513,0.0018111743591421514
2025-02-06 17:12:00,2025-02-06 17:48:00,96505.42,96902.01,0.00410951011870625,0.00330951011870625
2025-02-06 17:15:00,2025-02-06 17:51:00,96530.42,96950.01,0.004346712673579961,0.003546712673579961
2025-02-06 17:18:00,2025-02-06 17:54:00,96502.87,96856.68,0.003666315830814127,0.002866315830814127
2025-02-06 17:21:00,2025-02-06 17:57:00,96596.0,96715.35,0.0012355584082157213,0.00043555840821572127
2025-02-06 17:42:00,2025-02-06 18:18:00,96854.5,96267.06,-0.006065180244593718,-0.006865180244593719
2025-02-06 17:48:00,2025-02-06 18:24:00,96902.01,96215.61,-0.0070834443991408865,-0.007883444399140887
2025-02-06 17:54:00,2025-02-06 18:30:00,96856.68,95968.5,-0.009170043821448278,-0.009970043821448279
2025-02-06 17:57:00,2025-02-06 18:33:00,96715.35,96258.65,-0.00472210460904098,-0.005522104609040981
2025-02-06 18:00:00,2025-02-06 18:36:00,96686.51,96392.99,-0.0030357906185670526,-0.0038357906185670526
2025-02-06 18:03:00,2025-02-06 18:39:00,96800.21,96251.83,-0.005665070354702791,-0.006465070354702791
2025-02-06 18:06:00,2025-02-06 18:42:00,96615.9,96412.24,-0.0021079346153168262,-0.002907934615316826
2025-02-06 18:09:00,2025-02-06 18:45:00,96335.32,96400.01,0.0006715086429358181,-0.00012849135706418193
2025-02-06 18:12:00,2025-02-06 18:48:00,96298.79,96425.46,0.0013153851673527032,0.0005153851673527031
2025-02-06 18:15:00,2025-02-06 18:51:00,96361.61,96383.35,0.00022560851774897948,-0.0005743914822510205
2025-02-06 18:18:00,2025-02-06 18:54:00,96267.06,96278.01,0.00011374607264413279,-0.0006862539273558673
2025-02-06 18:21:00,2025-02-06 18:57:00,96312.97,96316.84,4.0181504110976365e-05,-0.0007598184958890236
2025-02-06 18:24:00,2025-02-06 19:00:00,96215.61,96010.01,-0.0021368673960494126,-0.0029368673960494126
2025-02-06 18:27:00,2025-02-06 19:03:00,96170.19,96181.98,0.0001225951617647173,-0.0006774048382352828
2025-02-06 18:30:00,2025-02-06 19:06:00,95968.5,96206.41,0.002479042602520655,0.0016790426025206553
2025-02-06 18:33:00,2025-02-06 19:09:00,96258.65,96463.86,0.0021318603574848227,0.0013318603574848228
2025-02-06 18:36:00,2025-02-06 19:12:00,96392.99,96494.99,0.0010581682340178472,0.0002581682340178471
2025-02-06 18:39:00,2025-02-06 19:15:00,96251.83,96736.55,0.005035956199482141,0.004235956199482141
2025-02-06 18:51:00,2025-02-06 19:27:00,96383.35,96458.79,0.0007827078017104383,-1.729219828956177e-05
2025-02-06 18:54:00,2025-02-06 19:30:00,96278.01,95971.99,-0.003178503585605784,-0.003978503585605784
2025-02-06 18:57:00,2025-02-06 19:33:00,96316.84,96062.11,-0.0026447088588038804,-0.0034447088588038803
2025-02-06 19:00:00,2025-02-06 19:36:00,96010.01,96014.53,4.707842442682877e-05,-0.0007529215755731713
2025-02-06 19:03:00,2025-02-06 19:39:00,96181.98,95974.99,-0.002152066322610438,-0.002952066322610438
2025-02-06 19:06:00,2025-02-06 19:42:00,96206.41,95995.37,-0.0021936168286500676,-0.0029936168286500676
2025-02-06 19:27:00,2025-02-06 20:03:00,96458.79,96125.26,-0.003457746048856707,-0.0042577460488567075
2025-02-06 19:30:00,2025-02-06 20:06:00,95971.99,96090.04,0.0012300463916606122,0.00043004639166061215
2025-02-06 19:33:00,2025-02-06 20:09:00,96062.11,96227.41,0.0017207617030273736,0.0009207617030273736
2025-02-06 19:36:00,2025-02-06 20:12:00,96014.53,96282.65,0.002792494011062652,0.001992494011062652
2025-02-06 19:39:00,2025-02-06 20:15:00,95974.99,96217.68,0.002528679607051668,0.001728679607051668
2025-02-06 19:42:00,2025-02-06 20:18:00,95995.37,96339.99,0.0035899648076778068,0.002789964807677807
2025-02-06 19:45:00,2025-02-06 20:21:00,95822.31,96305.37,0.0050412059571512905,0.00424120595715129
2025-02-06 19:48:00,2025-02-06 20:24:00,95885.97,96304.98,0.004369878095825643,0.0035698780958256433
2025-02-06 19:51:00,2025-02-06 20:27:00,96022.78,96403.66,0.003966558768658902,0.0031665587686589025
2025-02-06 19:57:00,2025-02-06 20:33:00,95983.0,96509.8,0.005488471916901981,0.004688471916901981
2025-02-06 20:06:00,2025-02-06 20:42:00,96090.04,96815.21,0.0075467759197520665,0.006746775919752066
2025-02-06 20:24:00,2025-02-06 21:00:00,96304.98,96851.71,0.005677068828631816,0.004877068828631816
2025-02-06 20:27:00,2025-02-06 21:03:00,96403.66,96827.26,0.004394024044315239,0.003594024044315239
2025-02-06 21:00:00,2025-02-06 21:36:00,96851.71,96614.38,-0.0024504471836377666,-0.0032504471836377665
2025-02-06 21:03:00,2025-02-06 21:39:00,96827.26,96695.8,-0.0013576755141061706,-0.002157675514106171
2025-02-06 21:06:00,2025-02-06 21:42:00,96776.42,96738.0,-0.00039699753307673765,-0.0011969975330767377
2025-02-06 21:09:00,2025-02-06 21:45:00,96734.38,96740.65,6.48166660083987e-05,-0.0007351833339916013
2025-02-06 21:15:00,2025-02-06 21:51:00,96457.02,96560.96,0.0010775783867260499,0.00027757838672604984
2025-02-06 21:27:00,2025-02-06 22:03:00,96508.76,96443.91,-0.0006719597267646095,-0.0014719597267646095
2025-02-06 21:30:00,2025-02-06 22:06:00,96233.01,96437.99,0.0021300383309221078,0.0013300383309221078
2025-02-06 21:36:00,2025-02-06 22:12:00,96614.38,96193.07,-0.004360738018501983,-0.005160738018501984
2025-02-06 21:39:00,2025-02-06 22:15:00,96695.8,96340.05,-0.0036790636201365517,-0.004479063620136552
2025-02-06 21:48:00,2025-02-06 22:24:00,96653.99,96408.0,-0.0025450578915573504,-0.0033450578915573503
2025-02-06 21:51:00,2025-02-06 22:27:00,96560.96,96596.24,0.0003653650502231837,-0.0004346349497768163
2025-02-06 21:54:00,2025-02-06 22:30:00,96847.53,96511.19,-0.0034728815489666748,-0.004272881548966675
2025-02-06 21:57:00,2025-02-06 22:33:00,96807.43,96489.39,-0.0032852850240936426,-0.004085285024093643
2025-02-06 22:00:00,2025-02-06 22:36:00,96630.12,96528.72,-0.001049362248541078,-0.0018493622485410781
2025-02-06 22:03:00,2025-02-06 22:39:00,96443.91,96536.32,0.0009581735124592469,0.00015817351245924686
2025-02-06 22:06:00,2025-02-06 22:42:00,96437.99,96592.4,0.0016011324997543908,0.0008011324997543907
2025-02-06 22:09:00,2025-02-06 22:45:00,96274.6,96560.79,0.0029726428362204338,0.002172642836220434
2025-02-06 22:12:00,2025-02-06 22:48:00,96193.07,96459.88,0.0027736925331523117,0.0019736925331523118
2025-02-06 22:15:00,2025-02-06 22:51:00,96340.05,96610.57,0.0028079703093366057,0.002007970309336606
2025-02-06 22:18:00,2025-02-06 22:54:00,96264.85,96829.04,0.005860810046449849,0.005060810046449849
2025-02-06 22:42:00,2025-02-06 23:18:00,96592.4,96637.74,0.00046939510768974644,-0.0003306048923102536
2025-02-06 22:51:00,2025-02-06 23:27:00,96610.57,96619.57,9.315750854176721e-05,-0.0007068424914582328
2025-02-06 23:15:00,2025-02-06 23:51:00,96608.6,96588.79,-0.0002050542084246353,-0.0010050542084246354
2025-02-06 23:21:00,2025-02-06 23:57:00,96608.44,96554.35,-0.0005598889703632157,-0.0013598889703632156
2025-02-06 23:36:00,2025-02-07 00:12:00,96516.0,96763.48,0.002564134444029963,0.001764134444029963
2025-02-06 23:39:00,2025-02-07 00:15:00,96241.48,96767.37,0.00546427590265652,0.00466427590265652
2025-02-06 23:42:00,2025-02-07 00:18:00,96379.49,96800.08,0.004363895264438486,0.0035638952644384864
2025-02-06 23:45:00,2025-02-07 00:21:00,96474.86,96811.51,0.003489510116936103,0.002689510116936103
2025-02-06 23:51:00,2025-02-07 00:27:00,96588.79,96786.0,0.0020417483229679804,0.0012417483229679805
2025-02-07 00:15:00,2025-02-07 00:51:00,96767.37,96426.25,-0.003525155225361559,-0.004325155225361559
2025-02-07 00:18:00,2025-02-07 00:54:00,96800.08,96575.26,-0.00232251874172012,-0.00312251874172012
2025-02-07 00:21:00,2025-02-07 00:57:00,96811.51,96507.75,-0.0031376434475610883,-0.003937643447561088
2025-02-07 00:27:00,2025-02-07 01:03:00,96786.0,96683.98,-0.0010540780691422735,-0.0018540780691422734
2025-02-07 00:30:00,2025-02-07 01:06:00,96701.63,96826.73,0.0012936700239695158,0.0004936700239695158
2025-02-07 00:33:00,2025-02-07 01:09:00,96616.6,96800.13,0.0018995700531792552,0.001099570053179255
2025-02-07 00:36:00,2025-02-07 01:12:00,96600.0,96773.15,0.0017924430641821343,0.0009924430641821344
2025-02-07 00:45:00,2025-02-07 01:21:00,96468.13,96812.81,0.0035729934849985483,0.0027729934849985483
2025-02-07 00:54:00,2025-02-07 01:30:00,96575.26,96619.57,0.0004588131577384542,-0.0003411868422615458
2025-02-07 01:24:00,2025-02-07 02:00:00,96650.01,97565.64,0.009473666893567882,0.008673666893567881
2025-02-07 01:30:00,2025-02-07 02:06:00,96619.57,97467.39,0.008774826880309986,0.007974826880309985
2025-02-07 01:36:00,2025-02-07 02:12:00,96847.83,97267.18,0.004329988601706318,0.0035299886017063184
2025-02-07 02:06:00,2025-02-07 02:42:00,97467.39,97460.51,-7.05877114387146e-05,-0.0008705877114387146
2025-02-07 02:09:00,2025-02-07 02:45:00,97230.0,97412.44,0.0018763756042373993,0.0010763756042373993
2025-02-07 02:12:00,2025-02-07 02:48:00,97267.18,97527.0,0.0026711990622120124,0.0018711990622120125
2025-02-07 02:15:00,2025-02-07 02:51:00,97077.23,97489.83,0.0042502242801942935,0.0034502242801942935
2025-02-07 02:18:00,2025-02-07 02:54:00,97243.99,97508.36,0.0027186255932114193,0.0019186255932114194
2025-02-07 02:21:00,2025-02-07 02:57:00,97367.38,97575.85,0.002141066135290907,0.001341066135290907
2025-02-07 02:27:00,2025-02-07 03:03:00,97391.79,97525.05,0.0013682878197434232,0.0005682878197434232
2025-02-07 02:39:00,2025-02-07 03:15:00,97372.86,97593.14,0.0022622320018124025,0.0014622320018124026
2025-02-07 02:48:00,2025-02-07 03:24:00,97527.0,97459.68,-0.0006902703866622267,-0.0014902703866622267
2025-02-07 02:51:00,2025-02-07 03:27:00,97489.83,97430.77,-0.0006058067800507773,-0.0014058067800507773
2025-02-07 02:54:00,2025-02-07 03:30:00,97508.36,97304.5,-0.0020906925313891093,-0.002890692531389109
2025-02-07 03:12:00,2025-02-07 03:48:00,97578.88,97394.19,-0.0018927251470810314,-0.0026927251470810314
2025-02-07 03:18:00,2025-02-07 03:54:00,97537.47,97434.79,-0.0010527236353373485,-0.0018527236353373484
2025-02-07 00:30:00,2025-02-07 01:06:00,96701.63,96826.73,0.0012936700239695158,0.0004936700239695158
2025-02-07 00:33:00,2025-02-07 01:09:00,96616.6,96800.13,0.0018995700531792552,0.001099570053179255
2025-02-07 00:36:00,2025-02-07 01:12:00,96600.0,96773.15,0.0017924430641821343,0.0009924430641821344
2025-02-07 00:45:00,2025-02-07 01:21:00,96468.13,96812.81,0.0035729934849985483,0.0027729934849985483
2025-02-07 00:54:00,2025-02-07 01:30:00,96575.26,96619.57,0.0004588131577384542,-0.0003411868422615458
2025-02-07 01:24:00,2025-02-07 02:00:00,96650.01,97565.64,0.009473666893567882,0.008673666893567881
2025-02-07 01:30:00,2025-02-07 02:06:00,96619.57,97467.39,0.008774826880309986,0.007974826880309985
2025-02-07 01:36:00,2025-02-07 02:12:00,96847.83,97267.18,0.004329988601706318,0.0035299886017063184
2025-02-07 02:06:00,2025-02-07 02:42:00,97467.39,97460.51,-7.05877114387146e-05,-0.0008705877114387146
2025-02-07 02:09:00,2025-02-07 02:45:00,97230.0,97412.44,0.0018763756042373993,0.0010763756042373993
2025-02-07 02:12:00,2025-02-07 02:48:00,97267.18,97527.0,0.0026711990622120124,0.0018711990622120125
2025-02-07 02:15:00,2025-02-07 02:51:00,97077.23,97489.83,0.0042502242801942935,0.0034502242801942935
2025-02-07 02:18:00,2025-02-07 02:54:00,97243.99,97508.36,0.0027186255932114193,0.0019186255932114194
2025-02-07 02:21:00,2025-02-07 02:57:00,97367.38,97575.85,0.002141066135290907,0.001341066135290907
2025-02-07 02:27:00,2025-02-07 03:03:00,97391.79,97525.05,0.0013682878197434232,0.0005682878197434232
2025-02-07 02:39:00,2025-02-07 03:15:00,97372.86,97593.14,0.0022622320018124025,0.0014622320018124026
2025-02-07 02:48:00,2025-02-07 03:24:00,97527.0,97459.68,-0.0006902703866622267,-0.0014902703866622267
2025-02-07 02:51:00,2025-02-07 03:27:00,97489.83,97430.77,-0.0006058067800507773,-0.0014058067800507773
2025-02-07 02:54:00,2025-02-07 03:30:00,97508.36,97304.5,-0.0020906925313891093,-0.002890692531389109
2025-02-07 03:12:00,2025-02-07 03:48:00,97578.88,97394.19,-0.0018927251470810314,-0.0026927251470810314
2025-02-07 03:18:00,2025-02-07 03:54:00,97537.47,97434.79,-0.0010527236353373485,-0.0018527236353373484
2025-02-07 03:54:00,2025-02-07 04:30:00,97434.79,97757.24,0.0033093928770207403,0.0025093928770207404
2025-02-07 04:18:00,2025-02-07 04:54:00,97640.86,97544.0,-0.0009920027332819537,-0.0017920027332819538
2025-02-07 04:39:00,2025-02-07 05:15:00,97520.0,97364.89,-0.0015905455291222374,-0.0023905455291222373
2025-02-07 04:42:00,2025-02-07 05:18:00,97550.95,97345.85,-0.00210249105723718,-0.00290249105723718
2025-02-07 05:00:00,2025-02-07 05:36:00,97496.33,97272.16,-0.002299266033911207,-0.003099266033911207
2025-02-07 05:27:00,2025-02-07 06:03:00,97210.74,97298.47,0.000902472298842658,0.00010247229884265791
2025-02-07 05:33:00,2025-02-07 06:09:00,97318.45,97214.42,-0.001068964826299626,-0.0018689648262996262
2025-02-07 05:36:00,2025-02-07 06:12:00,97272.16,97285.31,0.00013518770427215946,-0.0006648122957278405
2025-02-07 05:39:00,2025-02-07 06:15:00,97328.01,97260.6,-0.0006926063730265208,-0.0014926063730265208
2025-02-07 05:42:00,2025-02-07 06:18:00,97359.93,97207.65,-0.001564093154134343,-0.002364093154134343
2025-02-07 05:48:00,2025-02-07 06:24:00,97344.7,97042.94,-0.0030999119623358515,-0.0038999119623358515
2025-02-07 06:21:00,2025-02-07 06:57:00,97078.01,96746.87,-0.0034110711581335404,-0.00421107115813354
2025-02-07 06:24:00,2025-02-07 07:00:00,97042.94,96820.4,-0.0022932116442474656,-0.0030932116442474655
2025-02-07 06:27:00,2025-02-07 07:03:00,96816.73,96925.35,0.0011219135370509818,0.00032191353705098176
2025-02-07 06:30:00,2025-02-07 07:06:00,96910.68,97020.6,0.0011342403128325258,0.0003342403128325258
2025-02-07 06:36:00,2025-02-07 07:12:00,96800.13,96908.79,0.0011225191536415181,0.0003225191536415181
2025-02-07 06:39:00,2025-02-07 07:15:00,96733.49,97029.08,0.003055715244017315,0.002255715244017315
2025-02-07 06:42:00,2025-02-07 07:18:00,96757.93,97084.88,0.003379051205415532,0.002579051205415532
2025-02-07 06:45:00,2025-02-07 07:21:00,96757.52,97135.27,0.0039040893152284184,0.0031040893152284184
2025-02-07 06:54:00,2025-02-07 07:30:00,96785.06,96913.04,0.0013223115220468524,0.0005223115220468524
2025-02-07 06:57:00,2025-02-07 07:33:00,96746.87,96981.59,0.0024261250002196575,0.0016261250002196576
2025-02-07 07:03:00,2025-02-07 07:39:00,96925.35,96739.83,-0.001914050349057332,-0.002714050349057332
2025-02-07 07:21:00,2025-02-07 07:57:00,97135.27,96757.05,-0.0038937452894298964,-0.004693745289429897
2025-02-07 07:27:00,2025-02-07 08:03:00,96943.56,96717.4,-0.0023329038050593923,-0.0031329038050593922
2025-02-07 07:36:00,2025-02-07 08:12:00,96858.93,96793.99,-0.0006704596055313411,-0.0014704596055313411
2025-02-07 07:45:00,2025-02-07 08:21:00,96725.48,96827.17,0.0010513258760773514,0.00025132587607735134
2025-02-07 07:51:00,2025-02-07 08:27:00,96761.0,96872.74,0.001154804104959697,0.00035480410495969687
2025-02-07 07:57:00,2025-02-07 08:33:00,96757.05,96911.5,0.0015962661118750219,0.0007962661118750218
2025-02-07 08:00:00,2025-02-07 08:36:00,96639.68,97020.88,0.003944549485263317,0.003144549485263317
2025-02-07 08:06:00,2025-02-07 08:42:00,96843.69,97121.99,0.002873702974349727,0.002073702974349727
2025-02-07 08:21:00,2025-02-07 08:57:00,96827.17,97021.47,0.002006668169688352,0.001206668169688352
2025-02-07 08:24:00,2025-02-07 09:00:00,96791.98,97167.0,0.003874494560396472,0.003074494560396472
2025-02-07 08:51:00,2025-02-07 09:27:00,97133.65,97281.99,0.0015271741564330287,0.0007271741564330287
2025-02-07 08:57:00,2025-02-07 09:33:00,97021.47,97227.52,0.0021237567313709318,0.0013237567313709319
2025-02-07 09:00:00,2025-02-07 09:36:00,97167.0,97274.85,0.0011099447343234413,0.0003099447343234413
2025-02-07 09:06:00,2025-02-07 09:42:00,97244.04,97321.18,0.0007932619829451699,-6.738017054830152e-06
2025-02-07 09:57:00,2025-02-07 10:33:00,97295.23,97411.98,0.0011999560512884343,0.00039995605128843425
2025-02-07 10:15:00,2025-02-07 10:51:00,97254.66,97287.81,0.0003408577028596283,-0.0004591422971403717
2025-02-07 10:24:00,2025-02-07 11:00:00,97434.3,97288.06,-0.0015009088175314568,-0.002300908817531457
2025-02-07 10:51:00,2025-02-07 11:27:00,97287.81,97641.36,0.00363406268472898,0.00283406268472898
2025-02-07 11:27:00,2025-02-07 12:03:00,97641.36,97771.92,0.0013371382782869643,0.0005371382782869643
2025-02-07 11:33:00,2025-02-07 12:09:00,97626.42,97661.59,0.0003602508419339586,-0.00043974915806604145
2025-02-07 11:36:00,2025-02-07 12:12:00,97630.43,97630.44,1.0242708148794619e-07,-0.000799897572918512
2025-02-07 11:39:00,2025-02-07 12:15:00,97657.48,97686.55,0.00029767305074846276,-0.0005023269492515373
2025-02-07 11:57:00,2025-02-07 12:33:00,97750.0,97891.31,0.0014456265984654493,0.0006456265984654492
2025-02-07 12:09:00,2025-02-07 12:45:00,97661.59,97994.1,0.0034047162246693846,0.0026047162246693846
2025-02-07 12:12:00,2025-02-07 12:48:00,97630.44,97969.67,0.0034746335261829804,0.0026746335261829805
2025-02-07 12:18:00,2025-02-07 12:54:00,97602.5,97910.02,0.0031507389667273285,0.0023507389667273286
2025-02-07 12:24:00,2025-02-07 13:00:00,97686.53,97905.01,0.002236541721770606,0.001436541721770606
2025-02-07 12:27:00,2025-02-07 13:03:00,97685.51,97842.01,0.0016020799809511157,0.0008020799809511156
2025-02-07 09:57:00,2025-02-07 10:33:00,97295.23,97411.98,0.0011999560512884343,0.00039995605128843425
2025-02-07 10:15:00,2025-02-07 10:51:00,97254.66,97287.81,0.0003408577028596283,-0.0004591422971403717
2025-02-07 10:24:00,2025-02-07 11:00:00,97434.3,97288.06,-0.0015009088175314568,-0.002300908817531457
2025-02-07 10:51:00,2025-02-07 11:27:00,97287.81,97641.36,0.00363406268472898,0.00283406268472898
2025-02-07 11:27:00,2025-02-07 12:03:00,97641.36,97771.92,0.0013371382782869643,0.0005371382782869643
2025-02-07 11:33:00,2025-02-07 12:09:00,97626.42,97661.59,0.0003602508419339586,-0.00043974915806604145
2025-02-07 11:36:00,2025-02-07 12:12:00,97630.43,97630.44,1.0242708148794619e-07,-0.000799897572918512
2025-02-07 11:39:00,2025-02-07 12:15:00,97657.48,97686.55,0.00029767305074846276,-0.0005023269492515373
2025-02-07 11:57:00,2025-02-07 12:33:00,97750.0,97891.31,0.0014456265984654493,0.0006456265984654492
2025-02-07 12:09:00,2025-02-07 12:45:00,97661.59,97994.1,0.0034047162246693846,0.0026047162246693846
2025-02-07 12:12:00,2025-02-07 12:48:00,97630.44,97969.67,0.0034746335261829804,0.0026746335261829805
2025-02-07 12:18:00,2025-02-07 12:54:00,97602.5,97910.02,0.0031507389667273285,0.0023507389667273286
2025-02-07 12:24:00,2025-02-07 13:00:00,97686.53,97905.01,0.002236541721770606,0.001436541721770606
2025-02-07 12:27:00,2025-02-07 13:03:00,97685.51,97842.01,0.0016020799809511157,0.0008020799809511156
2025-02-07 12:51:00,2025-02-07 13:27:00,97896.28,97689.84,-0.0021087624575724666,-0.0029087624575724665
2025-02-07 12:54:00,2025-02-07 13:30:00,97910.02,97242.35,-0.006819220341288851,-0.007619220341288852
2025-02-07 13:00:00,2025-02-07 13:36:00,97905.01,97863.62,-0.0004227567108159166,-0.0012227567108159167
2025-02-07 13:03:00,2025-02-07 13:39:00,97842.01,98345.71,0.005148095383567975,0.004348095383567975
2025-02-07 13:06:00,2025-02-07 13:42:00,97837.17,98338.0,0.005119015605214273,0.004319015605214273
2025-02-07 13:09:00,2025-02-07 13:45:00,97744.5,98436.52,0.007079886847853374,0.006279886847853374
2025-02-07 13:18:00,2025-02-07 13:54:00,97694.33,98652.0,0.009802718335854273,0.009002718335854273
2025-02-07 13:21:00,2025-02-07 13:57:00,97620.0,98828.01,0.012374615857406216,0.011574615857406215
2025-02-07 13:24:00,2025-02-07 14:00:00,97681.68,98739.14,0.010825571386569175,0.010025571386569175
2025-02-07 13:30:00,2025-02-07 14:06:00,97242.35,99403.95,0.022228997962307484,0.021428997962307485
2025-02-07 13:33:00,2025-02-07 14:09:00,97647.04,99509.29,0.019071238616142384,0.018271238616142386
2025-02-07 13:54:00,2025-02-07 14:30:00,98652.0,99716.72,0.010792685399180971,0.00999268539918097
2025-02-07 14:03:00,2025-02-07 14:39:00,98984.02,99762.54,0.007865107923480876,0.007065107923480876
2025-02-07 14:24:00,2025-02-07 15:00:00,99630.43,98923.69,-0.007093615876193556,-0.007893615876193557
2025-02-07 14:27:00,2025-02-07 15:03:00,99660.75,98699.99,-0.009640304733809396,-0.010440304733809396
2025-02-07 14:30:00,2025-02-07 15:06:00,99716.72,99004.85,-0.007138923141475124,-0.007938923141475124
2025-02-07 14:33:00,2025-02-07 15:09:00,99299.38,98673.92,-0.006298730163269966,-0.007098730163269966
2025-02-07 14:36:00,2025-02-07 15:12:00,99503.05,98412.5,-0.010959965548794765,-0.011759965548794766
2025-02-07 14:54:00,2025-02-07 15:30:00,99787.01,98485.93,-0.013038570852057816,-0.013838570852057816
2025-02-07 14:57:00,2025-02-07 15:33:00,99710.92,98564.07,-0.011501749256751329,-0.01230174925675133
2025-02-07 15:00:00,2025-02-07 15:36:00,98923.69,98480.75,-0.004477592778837934,-0.0052775927788379345
2025-02-07 15:03:00,2025-02-07 15:39:00,98699.99,98693.84,-6.231003670829887e-05,-0.0008623100367082989
2025-02-07 15:06:00,2025-02-07 15:42:00,99004.85,98660.22,-0.003480940580183745,-0.004280940580183745
2025-02-07 15:09:00,2025-02-07 15:45:00,98673.92,98799.99,0.001277642562492774,0.00047764256249277395
2025-02-07 15:12:00,2025-02-07 15:48:00,98412.5,98939.11,0.005351047885177194,0.004551047885177194
2025-02-07 15:15:00,2025-02-07 15:51:00,98015.67,98463.84,0.0045724321427379755,0.0037724321427379756
2025-02-07 15:18:00,2025-02-07 15:54:00,97656.89,98114.39,0.004684769297895929,0.0038847692978959294
2025-02-07 15:21:00,2025-02-07 15:57:00,98040.32,98283.98,0.0024853040055355688,0.0016853040055355688
2025-02-07 15:24:00,2025-02-07 16:00:00,98183.29,97844.95,-0.0034460038974045027,-0.004246003897404503
