entry_time,exit_time,entry_price,exit_price,pnl_net,week,model_source
2025-03-19 14:30:00,2025-03-19 15:30:00,84198.12,84704.0,0.005208210159561813,8,current
2025-03-19 17:30:00,2025-03-19 18:30:00,83983.5,84587.34,0.006389983746807367,8,current
2025-03-19 18:30:00,2025-03-19 19:30:00,84587.34,85462.15,0.009542091381523496,8,current
2025-03-23 10:00:00,2025-03-23 11:00:00,84314.36,84695.64,0.0037221241079218163,9,current
2025-03-23 12:15:00,2025-03-23 13:15:00,84700.0,84964.21,0.002319362455726168,9,current
2025-03-23 14:45:00,2025-03-23 15:45:00,84899.76,85189.41,0.0026116704216832738,9,current
2025-03-23 21:00:00,2025-03-23 22:00:00,84967.58,85386.32,0.0041282326270797075,9,current
2025-03-23 22:30:00,2025-03-23 23:30:00,85339.21,85670.59,0.003083091957377975,9,current
2025-03-24 01:45:00,2025-03-24 02:45:00,85563.04,85883.16,0.0029413350437292774,9,current
2025-03-24 03:00:00,2025-03-24 04:00:00,86213.87,86718.5,0.00505323452015325,9,current
2025-03-24 07:15:00,2025-03-24 08:15:00,86921.7,87403.58,0.004743840030740363,9,current
2025-03-24 09:30:00,2025-03-24 10:30:00,87258.55,87675.21,0.003975004856257678,9,current
2025-03-24 13:00:00,2025-03-24 14:00:00,87198.58,88354.48,0.012455949810191796,9,current
2025-03-24 16:15:00,2025-03-24 17:15:00,87856.17,88424.31,0.005666705753278334,9,current
2025-03-26 12:45:00,2025-03-26 13:45:00,87813.17,86841.31,-0.011867360397079398,9,current
2025-03-31 12:00:00,2025-03-31 13:00:00,82003.66,82656.11,0.007156352192085049,10,current
2025-03-31 14:15:00,2025-03-31 15:15:00,82822.94,83635.24,0.009007669227873374,10,current
2025-04-01 13:45:00,2025-04-01 14:45:00,83618.23,84195.92,0.006108660946303244,10,current
2025-04-01 14:45:00,2025-04-01 15:45:00,84195.92,85280.87,0.012086016329532323,10,current
2025-04-02 13:00:00,2025-04-02 14:00:00,84850.63,85435.98,0.0060985934459177405,10,current
2025-04-02 14:00:00,2025-04-02 15:00:00,85435.98,86200.01,0.008142719449112644,10,current
2025-04-02 15:00:00,2025-04-02 16:00:00,86200.01,86886.34,0.007162064041523914,10,current
2025-04-09 16:00:00,2025-04-09 17:00:00,77760.99,78503.99,0.00875491950398265,11,current
2025-04-09 17:00:00,2025-04-09 18:00:00,78503.99,82309.68,0.047677663364626276,11,current
2025-04-09 18:45:00,2025-04-09 19:45:00,81788.37,82332.08,0.005847766669026494,11,current
2025-04-09 19:45:00,2025-04-09 20:45:00,82332.08,83204.0,0.009790282669890014,11,current
2025-04-12 12:00:00,2025-04-12 13:00:00,83668.0,84002.77,0.0032011712960750113,12,current
2025-04-12 13:00:00,2025-04-12 14:00:00,84002.77,84496.88,0.005082067936569241,12,current
2025-04-12 14:15:00,2025-04-12 15:15:00,84884.73,85151.23,0.002339551719137235,12,current
2025-04-14 00:00:00,2025-04-14 01:00:00,84146.0,84430.0,0.0025750861597699237,12,current
2025-04-14 02:00:00,2025-04-14 03:00:00,84391.3,84777.42,0.00377535314659207,12,current
2025-04-14 03:30:00,2025-04-14 04:30:00,84663.24,84997.6,0.0031492936958236015,12,current
2025-04-15 12:15:00,2025-04-15 13:15:00,85494.23,85841.97,0.00326740899356606,12,current
2025-04-21 00:00:00,2025-04-21 01:00:00,85330.97,86983.6,0.018567294195765086,13,current
2025-04-21 01:00:00,2025-04-21 02:00:00,86983.6,87273.58,0.0025337318758937998,13,current
2025-04-21 12:30:00,2025-04-21 13:30:00,87174.23,87444.84,0.0023042430773406383,13,current
2025-04-21 13:30:00,2025-04-21 14:30:00,87444.84,88123.99,0.006966610356883365,13,current
2025-04-21 18:15:00,2025-04-21 19:15:00,86869.57,87282.45,0.003952872611203095,13,current
2025-04-22 12:00:00,2025-04-22 13:00:00,88640.3,89690.02,0.01104246894471252,13,current
2025-04-22 13:00:00,2025-04-22 14:00:00,89690.02,90468.22,0.007876550635176545,13,current
2025-04-22 14:00:00,2025-04-22 15:00:00,90468.22,91366.0,0.009123705805198763,13,current
2025-04-22 15:30:00,2025-04-22 16:30:00,90444.76,90800.02,0.003127922413636891,13,current
2025-04-22 20:15:00,2025-04-22 21:15:00,91236.39,91415.4,0.0011620460651719645,13,current
2025-04-22 21:15:00,2025-04-22 22:15:00,91415.4,92915.96,0.015614739748445143,13,current
2025-04-22 22:15:00,2025-04-22 23:15:00,92915.96,93591.55,0.006470979065383346,13,current
2025-04-25 13:15:00,2025-04-25 14:15:00,94201.95,94680.8,0.0042832281072738496,13,current
2025-04-25 14:15:00,2025-04-25 15:15:00,94680.8,95304.03,0.0057824327635592,13,current
2025-04-28 05:30:00,2025-04-28 06:30:00,94171.0,94566.01,0.003394603434178195,14,current
2025-04-28 08:45:00,2025-04-28 09:45:00,94706.39,94739.07,-0.0004549335266605816,14,current
2025-04-28 09:45:00,2025-04-28 10:45:00,94739.07,95060.77,0.002595642368032503,14,current
2025-05-01 13:45:00,2025-05-01 14:45:00,95809.52,96827.99,0.00983015449821689,14,current
2025-05-01 15:30:00,2025-05-01 16:30:00,97010.46,97336.0,0.002555720609921792,14,current
2025-05-02 12:00:00,2025-05-02 13:00:00,96792.46,96769.85,-0.0010335925752894448,14,current
2025-05-02 13:00:00,2025-05-02 14:00:00,96769.85,96836.76,-0.00010856563278759926,14,current
2025-05-02 14:00:00,2025-05-02 15:00:00,96836.76,97557.81,0.006646035988812543,14,current
2025-05-02 15:15:00,2025-05-02 16:15:00,97159.29,97613.2,0.003871812649104409,14,current
2025-05-06 21:00:00,2025-05-06 22:00:00,94608.99,95163.85,0.005064770356390027,15,current
2025-05-06 22:00:00,2025-05-06 23:00:00,95163.85,96196.83,0.01005475209336314,15,current
2025-05-06 23:00:00,2025-05-07 00:00:00,96196.83,97010.93,0.007662856832184503,15,current
2025-05-07 00:00:00,2025-05-07 01:00:00,97010.93,97480.16,0.004036877659043269,15,current
2025-05-07 03:00:00,2025-05-07 04:00:00,96409.99,96711.64,0.0023288251352374806,15,current
2025-05-08 00:00:00,2025-05-08 01:00:00,97082.57,97857.14,0.00717846616545063,15,current
2025-05-08 01:15:00,2025-05-08 02:15:00,97982.52,98594.34,0.005444174981414975,15,current
2025-05-08 02:30:00,2025-05-08 03:30:00,98683.82,99108.82,0.0035066837096496667,15,current
2025-05-08 13:30:00,2025-05-08 14:30:00,99307.99,99628.0,0.0024223993255728443,15,current
2025-05-08 14:30:00,2025-05-08 15:30:00,99628.0,101269.85,0.01567980487413183,15,current
2025-05-08 15:45:00,2025-05-08 16:45:00,100758.08,101276.49,0.004345096055820074,15,current
2025-05-08 20:00:00,2025-05-08 21:00:00,101434.38,102512.49,0.009828644844085412,15,current
2025-05-08 22:00:00,2025-05-08 23:00:00,102566.01,102996.96,0.003401684359175244,15,current
2025-05-09 09:00:00,2025-05-09 10:00:00,102638.22,103039.73,0.003111895588212605,15,current
2025-05-11 14:00:00,2025-05-11 15:00:00,103949.99,104497.69,0.004468879775745982,16,current
2025-05-12 05:15:00,2025-05-12 06:15:00,103806.21,104201.45,0.00300747934059042,16,current
2025-05-12 06:15:00,2025-05-12 07:15:00,104201.45,105452.23,0.011203479798025832,16,current
2025-05-15 16:00:00,2025-05-15 17:00:00,103090.08,103680.34,0.004925672150026411,16,current
2025-05-18 12:30:00,2025-05-18 13:30:00,103865.78,104459.99,0.004920941006749348,17,current
2025-05-18 13:30:00,2025-05-18 14:30:00,104459.99,105200.0,0.006284147720098333,17,current
2025-05-18 18:00:00,2025-05-18 19:00:00,104317.41,104654.71,0.0024334008292575793,17,current
2025-05-18 20:00:00,2025-05-18 21:00:00,103668.26,104221.83,0.004539821465123529,17,current
2025-05-18 21:15:00,2025-05-18 22:15:00,104302.03,105051.87,0.00638912182246114,17,current
2025-05-18 22:15:00,2025-05-18 23:15:00,105051.87,105879.99,0.007082962959155415,17,current
2025-05-21 12:15:00,2025-05-21 13:15:00,106840.0,106459.61,-0.0043603706476974865,17,current
2025-05-21 13:15:00,2025-05-21 14:15:00,106459.61,107342.21,0.007490468093956062,17,current
2025-05-21 14:15:00,2025-05-21 15:15:00,107342.21,108915.0,0.013852111224466064,17,current
2025-05-21 17:15:00,2025-05-21 18:15:00,106975.9,106658.55,-0.003766556018691979,17,current
2025-05-21 18:15:00,2025-05-21 19:15:00,106658.55,107223.99,0.004501403403665269,17,current
2025-05-21 19:15:00,2025-05-21 20:15:00,107223.99,108195.26,0.00825832733887248,17,current
2025-05-27 12:00:00,2025-05-27 13:00:00,109698.51,110374.07,0.005358333417655465,18,current
2025-05-27 14:30:00,2025-05-27 15:30:00,109653.96,110001.99,0.0023738935830497944,18,current
2025-05-27 15:30:00,2025-05-27 16:30:00,110001.99,110434.78,0.0031343833688826316,18,current
2025-06-01 18:30:00,2025-06-01 19:30:00,104397.69,105044.58,0.005396401472101532,19,current
2025-06-03 13:15:00,2025-06-03 14:15:00,105433.22,105789.96,0.002583563548566621,19,current
2025-06-03 14:15:00,2025-06-03 15:15:00,105789.96,106708.93,0.007886741161448463,19,current
2025-06-04 08:45:00,2025-06-04 09:45:00,105435.93,105825.31,0.0028930484702890625,19,current
2025-06-05 12:00:00,2025-06-05 13:00:00,105104.09,105813.83,0.005952734360765649,19,current
2025-06-09 08:15:00,2025-06-09 09:15:00,105542.91,106152.74,0.004978029049985467,20,current
2025-06-09 09:15:00,2025-06-09 10:15:00,106152.74,107088.43,0.008014562864792634,20,current
2025-06-09 10:15:00,2025-06-09 11:15:00,107088.43,107434.41,0.002430787863824416,20,current
2025-06-09 13:30:00,2025-06-09 14:30:00,107418.6,107842.72,0.0031482920090188785,20,current
2025-06-09 20:15:00,2025-06-09 21:15:00,108683.65,110471.04,0.01564580394567168,20,current
2025-06-11 12:15:00,2025-06-11 13:15:00,109276.25,109810.21,0.004086331659441154,20,current
2025-06-11 13:15:00,2025-06-11 14:15:00,109810.21,110240.01,0.003114025845137609,20,current
2025-06-16 04:00:00,2025-06-16 05:00:00,106024.73,106368.24,0.0024399045015253452,21,current
2025-06-16 06:45:00,2025-06-16 07:45:00,106586.01,107061.8,0.0036639066609211487,21,current
2025-06-16 12:15:00,2025-06-16 13:15:00,106668.1,106635.36,-0.0011069333755828147,21,current
2025-06-16 13:15:00,2025-06-16 14:15:00,106635.36,107356.0,0.0059579834681478955,21,current
2025-06-16 14:15:00,2025-06-16 15:15:00,107356.0,107486.28,0.0004135325459219684,21,current
2025-06-16 15:45:00,2025-06-16 16:45:00,107424.96,107765.99,0.0023745881031745214,21,current
2025-06-16 17:45:00,2025-06-16 18:45:00,107755.0,108255.96,0.0038490650085843477,21,current
2025-06-16 18:45:00,2025-06-16 19:45:00,108255.96,108652.0,0.002858366707939162,21,current
2025-06-16 23:45:00,2025-06-17 00:45:00,106794.53,107238.63,0.0033584526847958017,21,current
2025-06-23 17:00:00,2025-06-23 18:00:00,101277.36,102861.77,0.014844266398729227,22,current
2025-06-23 19:15:00,2025-06-23 20:15:00,102858.58,103739.61,0.0077654497660768675,22,current
2025-06-23 21:00:00,2025-06-23 22:00:00,103915.77,105323.83,0.012750012668914425,22,current
2025-06-25 12:00:00,2025-06-25 13:00:00,107030.55,107409.31,0.00273880270633006,22,current
2025-06-25 13:00:00,2025-06-25 14:00:00,107409.31,107906.0,0.003824273258994051,22,current
2025-06-29 08:15:00,2025-06-29 09:15:00,107449.33,107796.0,0.002426357949370166,23,current
2025-06-29 09:15:00,2025-06-29 10:15:00,107796.0,108138.55,0.0023777616980222172,23,current
2025-06-29 21:00:00,2025-06-29 22:00:00,107413.42,107802.09,0.002818449165849093,23,current
2025-06-29 22:15:00,2025-06-29 23:15:00,108023.81,108388.99,0.0025805510100042534,23,current
2025-06-29 23:30:00,2025-06-30 00:30:00,108300.01,108750.66,0.0033611261162395903,23,current
2025-07-02 12:30:00,2025-07-02 13:30:00,107225.25,107755.73,0.004147342160545169,23,current
2025-07-02 13:30:00,2025-07-02 14:30:00,107755.73,107793.8,-0.0004467009225402029,23,current
2025-07-02 14:30:00,2025-07-02 15:30:00,107793.8,108460.17,0.005381895433689093,23,current
2025-07-02 15:30:00,2025-07-02 16:30:00,108460.17,109495.53,0.00874599278241958,23,current
2025-07-02 17:45:00,2025-07-02 18:45:00,109129.67,109538.88,0.0029497593459231245,23,current
2025-07-06 12:15:00,2025-07-06 13:15:00,108090.79,108461.53,0.0026298944433656678,24,current
2025-07-06 13:15:00,2025-07-06 14:15:00,108461.53,108904.4,0.003283198900107673,24,current
2025-07-06 20:15:00,2025-07-06 21:15:00,108708.59,109305.85,0.004694138043737015,24,current
2025-07-09 15:45:00,2025-07-09 16:45:00,109071.32,109408.71,0.002293297119719459,24,current
2025-07-09 17:15:00,2025-07-09 18:15:00,109123.7,109550.0,0.0031065757484396417,24,current
2025-07-09 18:15:00,2025-07-09 19:15:00,109550.0,110346.01,0.006466179826563165,24,current
2025-07-09 19:15:00,2025-07-09 20:15:00,110346.01,111005.87,0.005179917171450065,24,current
2025-07-09 21:45:00,2025-07-09 22:45:00,110818.36,111382.17,0.004287694854895864,24,current
2025-07-10 16:15:00,2025-07-10 17:15:00,112376.92,113454.02,0.008784708319110417,24,current
2025-07-10 20:15:00,2025-07-10 21:15:00,113447.54,115727.5,0.01929704220999421,24,current
2025-07-11 04:00:00,2025-07-11 05:00:00,116637.37,117206.41,0.004078710828270632,24,current
2025-07-11 05:00:00,2025-07-11 06:00:00,117206.41,118030.36,0.006229905616936796,24,current
2025-07-11 07:45:00,2025-07-11 08:45:00,117526.88,117964.76,0.0029257859648787587,24,current
2025-07-13 12:30:00,2025-07-13 13:30:00,118137.08,118583.47,0.0029785765485315823,25,current
2025-07-14 00:00:00,2025-07-14 01:00:00,119132.0,118975.38,-0.002114676157539497,25,current
2025-07-14 01:15:00,2025-07-14 02:15:00,118930.8,119834.51,0.006798620374200727,25,current
2025-07-14 02:30:00,2025-07-14 03:30:00,119746.12,121169.58,0.011087316265445648,25,current
2025-07-14 03:45:00,2025-07-14 04:45:00,120750.24,121400.0,0.004581024501483348,25,current
2025-07-14 04:45:00,2025-07-14 05:45:00,121400.0,122461.99,0.007947858319604656,25,current
2025-07-14 06:30:00,2025-07-14 07:30:00,122140.34,122846.0,0.004977452396153503,25,current
2025-07-14 15:45:00,2025-07-14 16:45:00,119878.23,120268.87,0.002458640038312206,25,current
2025-07-20 13:00:00,2025-07-20 14:00:00,118127.58,118555.2,0.0028199844270067613,26,current
2025-07-24 14:00:00,2025-07-24 15:00:00,117994.0,119265.53,0.009976225909792013,26,current
2025-07-29 12:00:00,2025-07-29 13:00:00,118486.58,118875.86,0.002485435363228467,27,current
2025-07-30 14:00:00,2025-07-30 15:00:00,117840.13,118375.2,0.0037406433275319066,27,current
2025-08-04 12:30:00,2025-08-04 13:30:00,114382.77,114788.1,0.0027436281181160566,28,current
2025-08-04 15:30:00,2025-08-04 16:30:00,114718.28,115066.72,0.0022373537678563723,28,current
2025-08-06 13:00:00,2025-08-06 14:00:00,113893.51,114250.67,0.002335911782857544,28,current
2025-08-06 14:00:00,2025-08-06 15:00:00,114250.67,115030.0,0.0060212291446518585,28,current
2025-08-07 09:00:00,2025-08-07 10:00:00,114910.17,115500.01,0.004333053062231102,28,current
2025-08-07 10:15:00,2025-08-07 11:15:00,115867.99,116828.29,0.007487880026226296,28,current
2025-08-10 02:00:00,2025-08-10 03:00:00,116627.85,117914.26,0.010230041280877499,29,current
2025-08-10 03:00:00,2025-08-10 04:00:00,117914.26,118714.42,0.00598594768775213,29,current
2025-08-11 00:30:00,2025-08-11 01:30:00,119237.97,119758.9,0.0035688264736475554,29,current
2025-08-11 01:30:00,2025-08-11 02:30:00,119758.9,121719.99,0.015575317408560123,29,current
